boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-1389700950338.bu,o00407-1389700950338.bu,131,204,2,13,UE2020
o00407-9853100130214.bu,o00407-9853100130214.bu,15,224,4,4,UE2009
o00407-1531800290238.bu,o00407-1531800290238.bu,42,178,4,4,UE2009
o00407-1344700540077.bu,o00407-1344700540077.bu,27,219,2,3,UE2011
o00407-1389700800351.bu,o00407-1389700800351.bu,113,163,6,11,UE2020
o00407-1489300990037.bu,o00407-1489300990037.bu,28,182,3,6,UE2015
o00407-1373000370014.bu,o00407-1373000370014.bu,129,129,3,12,UE2020
o00407-1569500810043.bu,o00407-1569500810043.bu,85,95,2,7,UE2010
o00407-1389700830745.bu,o00407-1389700830745.bu,127,175,4,12,UE2020
o00407-1389700940892.bu,o00407-1389700940892.bu,77,128,3,7,UE2020
o00407-1453200290002.bu,o00407-1453200290002.bu,51,221,4,9,UE2009
o00407-1312900520113.bu,o00407-1312900520113.bu,84,232,3,7,UE2009
o00407-1453200290141.bu,o00407-1453200290141.bu,54,168,4,4,UE2009
o00407-1341200050030.bu,o00407-1341200050030.bu,43,120,4,3,UE2010
o00407-1339000920068.bu,o00407-1339000920068.bu,3,119,3,4,UE2015
o00407-1529600110219.bu,o00407-1529600110219.bu,30,168,1,2,UE2015
o00407-1338200060440.bu,o00407-1338200060440.bu,19,204,2,3,UE2015
o00407-1471000460017.bu,o00407-1471000460017.bu,39,102,5,3,UE2013
o00407-1389700010136.bu,o00407-1389700010136.bu,120,186,1,8,UE2020
o00407-1389700020719.bu,o00407-1389700020719.bu,124,161,3,11,UE2020
o00407-1389701160415.bu,o00407-1389701160415.bu,84,96,1,4,UE2020
o00407-1300500300093.bu,o00407-1300500300093.bu,77,216,2,7,UE2010
o00407-1322600880137.bu,o00407-1322600880137.bu,119,167,2,4,UE2020
o00407-1389700950344.bu,o00407-1389700950344.bu,136,211,1,12,UE2020
o00407-1429000170328.bu,o00407-1429000170328.bu,68,208,3,3,UE2009
o00407-1387000620239.bu,o00407-1387000620239.bu,29,221,1,5,UE2015
o00407-1389700010766.bu,o00407-1389700010766.bu,102,195,3,6,UE2020
o00407-1377301080082.bu,o00407-1377301080082.bu,8,267,2,4,UE2010
o00407-1395100250022.bu,o00407-1395100250022.bu,46,219,1,4,UE2010
o00407-1537700090181.bu,o00407-1537700090181.bu,32,171,1,3,UE2013
o00407-1387000620188.bu,o00407-1387000620188.bu,23,171,2,6,UE2015
o00407-1324200570217.bu,o00407-1324200570217.bu,61,157,5,2,UE2020
o00407-1447801190005.bu,o00407-1447801190005.bu,43,189,1,7,UE2010
o00407-1451600140025.bu,o00407-1451600140025.bu,33,180,4,6,UE2009
o00407-1389700850387.bu,o00407-1389700850387.bu,129,176,3,10,UE2020
o00407-1549000360064.bu,o00407-1549000360064.bu,86,184,2,5,UE2020
o00407-1345500960072.bu,o00407-1345500960072.bu,35,173,3,5,UE2009
o00407-1401000740111.bu,o00407-1401000740111.bu,48,130,2,6,UE2009
o00407-1347100630087.bu,o00407-1347100630087.bu,24,254,4,1,UE2015
o00407-1389701160206.bu,o00407-1389701160206.bu,133,170,1,5,UE2020
o00407-1324200570282.bu,o00407-1324200570282.bu,45,227,0,4,UE2020
o00407-1387000620206.bu,o00407-1387000620206.bu,14,184,1,5,UE2015
o00407-1409500150035.bu,o00407-1409500150035.bu,66,129,1,4,UE2010
o00407-1373000370214.bu,o00407-1373000370214.bu,130,143,1,9,UE2020
o00407-1373001200313.bu,o00407-1373001200313.bu,126,146,5,11,UE2020
o00407-1389700850152.bu,o00407-1389700850152.bu,127,155,3,10,UE2020
o00407-1373000370547.bu,o00407-1373000370547.bu,97,191,5,8,UE2020
o00407-1389701150167.bu,o00407-1389701150167.bu,90,131,2,2,UE2020
o00407-1439700100002.bu,o00407-1439700100002.bu,46,151,2,3,UE2010
o00407-1324200570184.bu,o00407-1324200570184.bu,57,171,2,4,UE2020
o00407-1389700800227.bu,o00407-1389700800227.bu,96,166,3,7,UE2020
o00407-1389701150105.bu,o00407-1389701150105.bu,124,121,3,10,UE2020
o00407-1525300680047.bu,o00407-1525300680047.bu,23,239,1,10,UE2010
o00407-1373000370218.bu,o00407-1373000370218.bu,133,180,2,9,UE2020
o00407-1569500810046.bu,o00407-1569500810046.bu,91,139,1,3,UE2010
o00407-1419200400169.bu,o00407-1419200400169.bu,15,60,2,4,UE2015
o00407-1389700850264.bu,o00407-1389700850264.bu,111,178,4,8,UE2020
o00407-1585701040198.bu,o00407-1585701040198.bu,124,180,4,7,UE2020
o00407-1595400980205.bu,o00407-1595400980205.bu,21,64,2,1,UE2011
